Timestamp,Entity,Variable,Day,Time,Value
22/01/2019 15:43:48,A,TemperaturaMotore,22/01/2019,03:43:48,158.4
22/01/2019 15:44:48,A,TemperaturaMotore,22/01/2019,03:44:48,158.5
22/01/2019 15:45:48,A,TemperaturaMotore,22/01/2019,03:45:48,158.7
22/01/2019 15:46:48,A,TemperaturaMotore,22/01/2019,03:46:48,158.3
22/01/2019 15:47:48,A,TemperaturaMotore,22/01/2019,03:47:48,158.2
22/01/2019 15:48:48,A,TemperaturaMotore,22/01/2019,03:48:48,158.1
22/01/2019 15:49:48,A,TemperaturaMotore,22/01/2019,03:49:48,158.1
22/01/2019 15:50:48,A,TemperaturaMotore,22/01/2019,03:50:48,158
22/01/2019 15:51:48,A,TemperaturaMotore,22/01/2019,03:51:48,158.2
22/01/2019 15:52:48,A,TemperaturaMotore,22/01/2019,03:52:48,158.3
22/01/2019 15:53:48,A,TemperaturaMotore,22/01/2019,03:53:48,158.5
22/01/2019 15:54:48,A,TemperaturaMotore,22/01/2019,03:54:48,158.4
22/01/2019 15:55:48,A,TemperaturaMotore,22/01/2019,03:55:48,158.3
22/01/2019 15:56:48,A,TemperaturaMotore,22/01/2019,03:56:48,158.3
22/01/2019 15:57:48,A,TemperaturaMotore,22/01/2019,03:57:48,158.1
22/01/2019 15:58:48,A,TemperaturaMotore,22/01/2019,03:58:48,158.1
22/01/2019 15:59:48,A,TemperaturaMotore,22/01/2019,03:59:48,158.2
22/01/2019 16:00:48,A,TemperaturaMotore,22/01/2019,04:00:48,158.3
22/01/2019 16:01:48,A,TemperaturaMotore,22/01/2019,04:01:48,158.4
22/01/2019 16:02:48,A,TemperaturaMotore,22/01/2019,04:02:48,158.2
22/01/2019 16:03:48,A,TemperaturaMotore,22/01/2019,04:03:48,158.1
22/01/2019 16:04:48,A,TemperaturaMotore,22/01/2019,04:04:48,158.1
22/01/2019 16:05:48,A,TemperaturaMotore,22/01/2019,04:05:48,158.2
22/01/2019 16:06:48,A,TemperaturaMotore,22/01/2019,04:06:48,158.2
22/01/2019 16:07:48,A,TemperaturaMotore,22/01/2019,04:07:48,158.3
22/01/2019 16:08:48,A,TemperaturaMotore,22/01/2019,04:08:48,158.4
22/01/2019 16:09:48,A,TemperaturaMotore,22/01/2019,04:09:48,158.6
22/01/2019 16:10:48,A,TemperaturaMotore,22/01/2019,04:10:48,158.4
22/01/2019 16:11:48,A,TemperaturaMotore,22/01/2019,04:11:48,158
22/01/2019 16:12:48,A,TemperaturaMotore,22/01/2019,04:12:48,158
22/01/2019 16:13:48,A,TemperaturaMotore,22/01/2019,04:13:48,158.1
22/01/2019 16:14:48,A,TemperaturaMotore,22/01/2019,04:14:48,158.5
22/01/2019 16:15:48,A,TemperaturaMotore,22/01/2019,04:15:48,158.6
22/01/2019 16:16:48,A,TemperaturaMotore,22/01/2019,04:16:48,158.4
22/01/2019 16:17:48,A,TemperaturaMotore,22/01/2019,04:17:48,158.1
22/01/2019 16:18:48,A,TemperaturaMotore,22/01/2019,04:18:48,158.1
22/01/2019 16:19:48,A,TemperaturaMotore,22/01/2019,04:19:48,158.1
22/01/2019 16:20:48,A,TemperaturaMotore,22/01/2019,04:20:48,158.1
22/01/2019 16:21:48,A,TemperaturaMotore,22/01/2019,04:21:48,158.2
22/01/2019 16:22:48,A,TemperaturaMotore,22/01/2019,04:22:48,158.3
22/01/2019 16:23:48,A,TemperaturaMotore,22/01/2019,04:23:48,158.6
22/01/2019 16:24:48,A,TemperaturaMotore,22/01/2019,04:24:48,158.4
22/01/2019 16:25:48,A,TemperaturaMotore,22/01/2019,04:25:48,158.3
22/01/2019 16:26:48,A,TemperaturaMotore,22/01/2019,04:26:48,158
22/01/2019 16:27:48,A,TemperaturaMotore,22/01/2019,04:27:48,158.2
22/01/2019 16:28:48,A,TemperaturaMotore,22/01/2019,04:28:48,158.1
22/01/2019 16:29:48,A,TemperaturaMotore,22/01/2019,04:29:48,158.2
22/01/2019 16:30:48,A,TemperaturaMotore,22/01/2019,04:30:48,158.3
22/01/2019 16:31:48,A,TemperaturaMotore,22/01/2019,04:31:48,158.4
22/01/2019 16:32:48,A,TemperaturaMotore,22/01/2019,04:32:48,158.2
22/01/2019 16:33:48,A,TemperaturaMotore,22/01/2019,04:33:48,158.1
22/01/2019 16:34:48,A,TemperaturaMotore,22/01/2019,04:34:48,158.1
22/01/2019 16:35:48,A,TemperaturaMotore,22/01/2019,04:35:48,158.1
22/01/2019 16:36:48,A,TemperaturaMotore,22/01/2019,04:36:48,158.1
22/01/2019 16:37:48,A,TemperaturaMotore,22/01/2019,04:37:48,158.2
22/01/2019 16:38:48,A,TemperaturaMotore,22/01/2019,04:38:48,158.5
22/01/2019 16:39:48,A,TemperaturaMotore,22/01/2019,04:39:48,158.5
22/01/2019 16:40:49,A,TemperaturaMotore,22/01/2019,04:40:49,158.3
22/01/2019 16:41:49,A,TemperaturaMotore,22/01/2019,04:41:49,158.1
22/01/2019 16:42:49,A,TemperaturaMotore,22/01/2019,04:42:49,158
22/01/2019 16:43:49,A,TemperaturaMotore,22/01/2019,04:43:49,158.1
22/01/2019 16:44:48,A,TemperaturaMotore,22/01/2019,04:44:48,158.3
22/01/2019 16:45:48,A,TemperaturaMotore,22/01/2019,04:45:48,158.4
22/01/2019 16:46:48,A,TemperaturaMotore,22/01/2019,04:46:48,158.5
22/01/2019 16:47:48,A,TemperaturaMotore,22/01/2019,04:47:48,158.5
22/01/2019 16:48:48,A,TemperaturaMotore,22/01/2019,04:48:48,158.1
22/01/2019 16:49:49,A,TemperaturaMotore,22/01/2019,04:49:49,157.9
22/01/2019 16:50:49,A,TemperaturaMotore,22/01/2019,04:50:49,157.8
22/01/2019 16:51:48,A,TemperaturaMotore,22/01/2019,04:51:48,158.4
22/01/2019 16:52:48,A,TemperaturaMotore,22/01/2019,04:52:48,158.6
22/01/2019 16:53:48,A,TemperaturaMotore,22/01/2019,04:53:48,158.8
22/01/2019 16:54:48,A,TemperaturaMotore,22/01/2019,04:54:48,158.4
22/01/2019 16:55:48,A,TemperaturaMotore,22/01/2019,04:55:48,158.1
22/01/2019 16:56:48,A,TemperaturaMotore,22/01/2019,04:56:48,158
22/01/2019 16:57:48,A,TemperaturaMotore,22/01/2019,04:57:48,158.1
22/01/2019 16:58:48,A,TemperaturaMotore,22/01/2019,04:58:48,157.9
22/01/2019 16:59:48,A,TemperaturaMotore,22/01/2019,04:59:48,158.2
22/01/2019 17:00:48,A,TemperaturaMotore,22/01/2019,05:00:48,158.5
22/01/2019 17:01:48,A,TemperaturaMotore,22/01/2019,05:01:48,158.6
22/01/2019 17:02:48,A,TemperaturaMotore,22/01/2019,05:02:48,158.5
22/01/2019 17:03:48,A,TemperaturaMotore,22/01/2019,05:03:48,158.2
22/01/2019 17:04:48,A,TemperaturaMotore,22/01/2019,05:04:48,158
22/01/2019 17:05:48,A,TemperaturaMotore,22/01/2019,05:05:48,157.9
22/01/2019 17:06:48,A,TemperaturaMotore,22/01/2019,05:06:48,158.1
22/01/2019 17:07:48,A,TemperaturaMotore,22/01/2019,05:07:48,158.5
22/01/2019 17:08:48,A,TemperaturaMotore,22/01/2019,05:08:48,158.6
22/01/2019 17:09:48,A,TemperaturaMotore,22/01/2019,05:09:48,158.4
22/01/2019 17:10:48,A,TemperaturaMotore,22/01/2019,05:10:48,158.2
22/01/2019 17:11:48,A,TemperaturaMotore,22/01/2019,05:11:48,158
22/01/2019 17:12:48,A,TemperaturaMotore,22/01/2019,05:12:48,157.9
22/01/2019 17:13:48,A,TemperaturaMotore,22/01/2019,05:13:48,157.9
22/01/2019 17:14:48,A,TemperaturaMotore,22/01/2019,05:14:48,158.3
22/01/2019 17:15:48,A,TemperaturaMotore,22/01/2019,05:15:48,158.4
22/01/2019 17:16:48,A,TemperaturaMotore,22/01/2019,05:16:48,158.5
22/01/2019 17:17:48,A,TemperaturaMotore,22/01/2019,05:17:48,158.3
22/01/2019 17:18:48,A,TemperaturaMotore,22/01/2019,05:18:48,158.1
22/01/2019 17:19:48,A,TemperaturaMotore,22/01/2019,05:19:48,157.9
22/01/2019 17:20:48,A,TemperaturaMotore,22/01/2019,05:20:48,158
22/01/2019 17:21:48,A,TemperaturaMotore,22/01/2019,05:21:48,158.3
22/01/2019 17:22:48,A,TemperaturaMotore,22/01/2019,05:22:48,158.5
22/01/2019 17:23:48,A,TemperaturaMotore,22/01/2019,05:23:48,158.5
22/01/2019 17:24:48,A,TemperaturaMotore,22/01/2019,05:24:48,158.3
22/01/2019 17:25:48,A,TemperaturaMotore,22/01/2019,05:25:48,158.1
22/01/2019 17:26:49,A,TemperaturaMotore,22/01/2019,05:26:49,157.9
22/01/2019 17:27:49,A,TemperaturaMotore,22/01/2019,05:27:49,158
22/01/2019 17:28:48,A,TemperaturaMotore,22/01/2019,05:28:48,158.2
22/01/2019 17:29:48,A,TemperaturaMotore,22/01/2019,05:29:48,158.4
22/01/2019 17:30:48,A,TemperaturaMotore,22/01/2019,05:30:48,158.7
22/01/2019 17:31:48,A,TemperaturaMotore,22/01/2019,05:31:48,158.5
22/01/2019 17:32:48,A,TemperaturaMotore,22/01/2019,05:32:48,158
22/01/2019 17:33:48,A,TemperaturaMotore,22/01/2019,05:33:48,158
22/01/2019 17:34:48,A,TemperaturaMotore,22/01/2019,05:34:48,158
22/01/2019 17:35:48,A,TemperaturaMotore,22/01/2019,05:35:48,158.1
22/01/2019 17:36:48,A,TemperaturaMotore,22/01/2019,05:36:48,158.6
22/01/2019 17:37:48,A,TemperaturaMotore,22/01/2019,05:37:48,158.6
22/01/2019 17:38:48,A,TemperaturaMotore,22/01/2019,05:38:48,158.5
22/01/2019 17:39:48,A,TemperaturaMotore,22/01/2019,05:39:48,158.4
22/01/2019 17:40:48,A,TemperaturaMotore,22/01/2019,05:40:48,158.1
22/01/2019 17:41:48,A,TemperaturaMotore,22/01/2019,05:41:48,158
22/01/2019 17:42:48,A,TemperaturaMotore,22/01/2019,05:42:48,158.1
22/01/2019 17:43:48,A,TemperaturaMotore,22/01/2019,05:43:48,157.9
22/01/2019 17:44:48,A,TemperaturaMotore,22/01/2019,05:44:48,158
22/01/2019 17:45:48,A,TemperaturaMotore,22/01/2019,05:45:48,158.2
22/01/2019 17:46:48,A,TemperaturaMotore,22/01/2019,05:46:48,158.3
22/01/2019 17:47:48,A,TemperaturaMotore,22/01/2019,05:47:48,158.2
22/01/2019 17:48:48,A,TemperaturaMotore,22/01/2019,05:48:48,158
22/01/2019 17:49:48,A,TemperaturaMotore,22/01/2019,05:49:48,158.1
22/01/2019 17:50:48,A,TemperaturaMotore,22/01/2019,05:50:48,158.1
22/01/2019 17:51:48,A,TemperaturaMotore,22/01/2019,05:51:48,158.2
22/01/2019 17:52:48,A,TemperaturaMotore,22/01/2019,05:52:48,158.7
22/01/2019 17:53:48,A,TemperaturaMotore,22/01/2019,05:53:48,158.4
22/01/2019 17:54:48,A,TemperaturaMotore,22/01/2019,05:54:48,158.2
22/01/2019 17:55:48,A,TemperaturaMotore,22/01/2019,05:55:48,158.2
22/01/2019 17:56:48,A,TemperaturaMotore,22/01/2019,05:56:48,158
22/01/2019 17:57:48,A,TemperaturaMotore,22/01/2019,05:57:48,158.1
22/01/2019 17:58:48,A,TemperaturaMotore,22/01/2019,05:58:48,157.8
22/01/2019 17:59:48,A,TemperaturaMotore,22/01/2019,05:59:48,158.1
22/01/2019 18:00:48,A,TemperaturaMotore,22/01/2019,06:00:48,158.3
22/01/2019 18:01:48,A,TemperaturaMotore,22/01/2019,06:01:48,158.3
22/01/2019 18:02:48,A,TemperaturaMotore,22/01/2019,06:02:48,158.4
22/01/2019 18:03:48,A,TemperaturaMotore,22/01/2019,06:03:48,158.6
22/01/2019 18:04:48,A,TemperaturaMotore,22/01/2019,06:04:48,158.2
22/01/2019 18:05:48,A,TemperaturaMotore,22/01/2019,06:05:48,157.8
22/01/2019 18:06:49,A,TemperaturaMotore,22/01/2019,06:06:49,158
22/01/2019 18:07:49,A,TemperaturaMotore,22/01/2019,06:07:49,158.1
22/01/2019 18:08:49,A,TemperaturaMotore,22/01/2019,06:08:49,158
22/01/2019 18:09:49,A,TemperaturaMotore,22/01/2019,06:09:49,158.1
22/01/2019 18:10:48,A,TemperaturaMotore,22/01/2019,06:10:48,158.4
22/01/2019 18:11:48,A,TemperaturaMotore,22/01/2019,06:11:48,158.5
22/01/2019 18:12:48,A,TemperaturaMotore,22/01/2019,06:12:48,158.3
22/01/2019 18:13:48,A,TemperaturaMotore,22/01/2019,06:13:48,158
22/01/2019 18:14:48,A,TemperaturaMotore,22/01/2019,06:14:48,157.9
22/01/2019 18:15:48,A,TemperaturaMotore,22/01/2019,06:15:48,158.1
22/01/2019 18:16:48,A,TemperaturaMotore,22/01/2019,06:16:48,158.3
22/01/2019 18:17:48,A,TemperaturaMotore,22/01/2019,06:17:48,158.5
22/01/2019 18:18:48,A,TemperaturaMotore,22/01/2019,06:18:48,158.5
22/01/2019 18:19:48,A,TemperaturaMotore,22/01/2019,06:19:48,158.2
22/01/2019 18:20:48,A,TemperaturaMotore,22/01/2019,06:20:48,158.1
22/01/2019 18:21:48,A,TemperaturaMotore,22/01/2019,06:21:48,158
22/01/2019 18:22:48,A,TemperaturaMotore,22/01/2019,06:22:48,158
22/01/2019 18:23:48,A,TemperaturaMotore,22/01/2019,06:23:48,158.2
22/01/2019 18:24:48,A,TemperaturaMotore,22/01/2019,06:24:48,158.5
22/01/2019 18:25:48,A,TemperaturaMotore,22/01/2019,06:25:48,158.6
22/01/2019 18:26:48,A,TemperaturaMotore,22/01/2019,06:26:48,158.5
22/01/2019 18:27:48,A,TemperaturaMotore,22/01/2019,06:27:48,158.3
22/01/2019 18:28:48,A,TemperaturaMotore,22/01/2019,06:28:48,158.2
22/01/2019 18:29:48,A,TemperaturaMotore,22/01/2019,06:29:48,158
22/01/2019 18:30:48,A,TemperaturaMotore,22/01/2019,06:30:48,158.2
22/01/2019 18:31:48,A,TemperaturaMotore,22/01/2019,06:31:48,158.5
22/01/2019 18:32:48,A,TemperaturaMotore,22/01/2019,06:32:48,158.7
22/01/2019 18:33:48,A,TemperaturaMotore,22/01/2019,06:33:48,158.6
22/01/2019 18:34:48,A,TemperaturaMotore,22/01/2019,06:34:48,158.4
22/01/2019 18:35:48,A,TemperaturaMotore,22/01/2019,06:35:48,158.1
22/01/2019 18:36:48,A,TemperaturaMotore,22/01/2019,06:36:48,158
22/01/2019 18:37:48,A,TemperaturaMotore,22/01/2019,06:37:48,158.1
22/01/2019 18:38:48,A,TemperaturaMotore,22/01/2019,06:38:48,158.3
22/01/2019 18:39:48,A,TemperaturaMotore,22/01/2019,06:39:48,158.5
22/01/2019 18:40:48,A,TemperaturaMotore,22/01/2019,06:40:48,158.4
22/01/2019 18:41:48,A,TemperaturaMotore,22/01/2019,06:41:48,158.2
22/01/2019 18:42:48,A,TemperaturaMotore,22/01/2019,06:42:48,158
22/01/2019 18:43:48,A,TemperaturaMotore,22/01/2019,06:43:48,158
22/01/2019 18:44:48,A,TemperaturaMotore,22/01/2019,06:44:48,158
22/01/2019 18:45:48,A,TemperaturaMotore,22/01/2019,06:45:48,158.2
22/01/2019 18:46:48,A,TemperaturaMotore,22/01/2019,06:46:48,158.6
22/01/2019 18:47:48,A,TemperaturaMotore,22/01/2019,06:47:48,158.6
22/01/2019 18:48:49,A,TemperaturaMotore,22/01/2019,06:48:49,158.3
22/01/2019 18:49:49,A,TemperaturaMotore,22/01/2019,06:49:49,158.2
22/01/2019 18:50:48,A,TemperaturaMotore,22/01/2019,06:50:48,158.2
22/01/2019 18:51:48,A,TemperaturaMotore,22/01/2019,06:51:48,158.2
22/01/2019 18:52:48,A,TemperaturaMotore,22/01/2019,06:52:48,158.1
22/01/2019 18:53:48,A,TemperaturaMotore,22/01/2019,06:53:48,158.2
22/01/2019 18:54:48,A,TemperaturaMotore,22/01/2019,06:54:48,158.4
22/01/2019 18:55:48,A,TemperaturaMotore,22/01/2019,06:55:48,158.5
22/01/2019 18:56:48,A,TemperaturaMotore,22/01/2019,06:56:48,158.2
22/01/2019 18:57:48,A,TemperaturaMotore,22/01/2019,06:57:48,158.2
22/01/2019 18:58:48,A,TemperaturaMotore,22/01/2019,06:58:48,158.1
22/01/2019 18:59:48,A,TemperaturaMotore,22/01/2019,06:59:48,157.9
22/01/2019 19:00:48,A,TemperaturaMotore,22/01/2019,07:00:48,158.1
22/01/2019 19:01:48,A,TemperaturaMotore,22/01/2019,07:01:48,158.5
22/01/2019 19:02:48,A,TemperaturaMotore,22/01/2019,07:02:48,158.4
22/01/2019 19:03:48,A,TemperaturaMotore,22/01/2019,07:03:48,158.3
22/01/2019 19:04:48,A,TemperaturaMotore,22/01/2019,07:04:48,158.2
22/01/2019 19:05:48,A,TemperaturaMotore,22/01/2019,07:05:48,157.9
22/01/2019 19:06:48,A,TemperaturaMotore,22/01/2019,07:06:48,158
22/01/2019 19:07:48,A,TemperaturaMotore,22/01/2019,07:07:48,157.9
22/01/2019 19:08:48,A,TemperaturaMotore,22/01/2019,07:08:48,158.1
22/01/2019 19:09:48,A,TemperaturaMotore,22/01/2019,07:09:48,158.3
22/01/2019 19:10:48,A,TemperaturaMotore,22/01/2019,07:10:48,158.5
22/01/2019 19:11:48,A,TemperaturaMotore,22/01/2019,07:11:48,158.4
22/01/2019 19:12:48,A,TemperaturaMotore,22/01/2019,07:12:48,158
22/01/2019 19:13:48,A,TemperaturaMotore,22/01/2019,07:13:48,158
22/01/2019 19:14:48,A,TemperaturaMotore,22/01/2019,07:14:48,158
22/01/2019 19:15:48,A,TemperaturaMotore,22/01/2019,07:15:48,158
22/01/2019 19:16:48,A,TemperaturaMotore,22/01/2019,07:16:48,158.4
22/01/2019 19:17:48,A,TemperaturaMotore,22/01/2019,07:17:48,158.4
22/01/2019 19:18:48,A,TemperaturaMotore,22/01/2019,07:18:48,158.3
22/01/2019 19:19:48,A,TemperaturaMotore,22/01/2019,07:19:48,158.2
22/01/2019 19:20:48,A,TemperaturaMotore,22/01/2019,07:20:48,158.1
22/01/2019 19:21:49,A,TemperaturaMotore,22/01/2019,07:21:49,157.8
22/01/2019 19:22:48,A,TemperaturaMotore,22/01/2019,07:22:48,158
22/01/2019 19:23:48,A,TemperaturaMotore,22/01/2019,07:23:48,158.2
22/01/2019 19:24:48,A,TemperaturaMotore,22/01/2019,07:24:48,158.5
22/01/2019 19:25:48,A,TemperaturaMotore,22/01/2019,07:25:48,158.5
22/01/2019 19:26:48,A,TemperaturaMotore,22/01/2019,07:26:48,158.4
22/01/2019 19:27:48,A,TemperaturaMotore,22/01/2019,07:27:48,158.1
22/01/2019 19:28:48,A,TemperaturaMotore,22/01/2019,07:28:48,157.9
22/01/2019 19:29:48,A,TemperaturaMotore,22/01/2019,07:29:48,157.9
22/01/2019 19:30:48,A,TemperaturaMotore,22/01/2019,07:30:48,158
22/01/2019 19:31:48,A,TemperaturaMotore,22/01/2019,07:31:48,158.4
22/01/2019 19:32:48,A,TemperaturaMotore,22/01/2019,07:32:48,158.6
22/01/2019 19:33:48,A,TemperaturaMotore,22/01/2019,07:33:48,158.2
22/01/2019 19:34:48,A,TemperaturaMotore,22/01/2019,07:34:48,158.1
22/01/2019 19:35:48,A,TemperaturaMotore,22/01/2019,07:35:48,158
22/01/2019 19:36:48,A,TemperaturaMotore,22/01/2019,07:36:48,158
22/01/2019 19:37:48,A,TemperaturaMotore,22/01/2019,07:37:48,158.2
22/01/2019 19:38:48,A,TemperaturaMotore,22/01/2019,07:38:48,158.4
22/01/2019 19:39:48,A,TemperaturaMotore,22/01/2019,07:39:48,158.3
22/01/2019 19:40:48,A,TemperaturaMotore,22/01/2019,07:40:48,158.3
22/01/2019 19:41:48,A,TemperaturaMotore,22/01/2019,07:41:48,158
22/01/2019 19:42:48,A,TemperaturaMotore,22/01/2019,07:42:48,157.8
22/01/2019 19:43:48,A,TemperaturaMotore,22/01/2019,07:43:48,157.9
22/01/2019 19:44:48,A,TemperaturaMotore,22/01/2019,07:44:48,158.2
22/01/2019 19:45:48,A,TemperaturaMotore,22/01/2019,07:45:48,158.4
22/01/2019 19:46:48,A,TemperaturaMotore,22/01/2019,07:46:48,158.5
22/01/2019 19:47:48,A,TemperaturaMotore,22/01/2019,07:47:48,158.2
22/01/2019 19:48:48,A,TemperaturaMotore,22/01/2019,07:48:48,158
22/01/2019 19:49:48,A,TemperaturaMotore,22/01/2019,07:49:48,157.9
22/01/2019 19:50:48,A,TemperaturaMotore,22/01/2019,07:50:48,157.7
22/01/2019 19:51:48,A,TemperaturaMotore,22/01/2019,07:51:48,158
22/01/2019 19:52:48,A,TemperaturaMotore,22/01/2019,07:52:48,158.4
22/01/2019 19:53:48,A,TemperaturaMotore,22/01/2019,07:53:48,158.5
22/01/2019 19:54:48,A,TemperaturaMotore,22/01/2019,07:54:48,158.4
22/01/2019 19:55:48,A,TemperaturaMotore,22/01/2019,07:55:48,158.3
22/01/2019 19:56:48,A,TemperaturaMotore,22/01/2019,07:56:48,158.1
22/01/2019 19:57:48,A,TemperaturaMotore,22/01/2019,07:57:48,157.8
22/01/2019 19:58:48,A,TemperaturaMotore,22/01/2019,07:58:48,157.8
22/01/2019 19:59:48,A,TemperaturaMotore,22/01/2019,07:59:48,157.9
22/01/2019 20:00:48,A,TemperaturaMotore,22/01/2019,08:00:48,158.2
22/01/2019 20:01:48,A,TemperaturaMotore,22/01/2019,08:01:48,158.3
22/01/2019 20:02:48,A,TemperaturaMotore,22/01/2019,08:02:48,158.2
22/01/2019 20:03:48,A,TemperaturaMotore,22/01/2019,08:03:48,158.1
22/01/2019 20:04:48,A,TemperaturaMotore,22/01/2019,08:04:48,158
22/01/2019 20:05:48,A,TemperaturaMotore,22/01/2019,08:05:48,157.8
22/01/2019 20:06:48,A,TemperaturaMotore,22/01/2019,08:06:48,158
22/01/2019 20:07:48,A,TemperaturaMotore,22/01/2019,08:07:48,158.3
22/01/2019 20:08:48,A,TemperaturaMotore,22/01/2019,08:08:48,158.5
22/01/2019 20:09:48,A,TemperaturaMotore,22/01/2019,08:09:48,158.4
22/01/2019 20:10:48,A,TemperaturaMotore,22/01/2019,08:10:48,158
22/01/2019 20:11:48,A,TemperaturaMotore,22/01/2019,08:11:48,157.9
22/01/2019 20:12:48,A,TemperaturaMotore,22/01/2019,08:12:48,157.8
22/01/2019 20:13:48,A,TemperaturaMotore,22/01/2019,08:13:48,157.7
22/01/2019 20:14:48,A,TemperaturaMotore,22/01/2019,08:14:48,158.3
22/01/2019 20:15:48,A,TemperaturaMotore,22/01/2019,08:15:48,158.5
22/01/2019 20:16:48,A,TemperaturaMotore,22/01/2019,08:16:48,158.5
22/01/2019 20:17:48,A,TemperaturaMotore,22/01/2019,08:17:48,158.4
22/01/2019 20:18:48,A,TemperaturaMotore,22/01/2019,08:18:48,158
22/01/2019 20:19:48,A,TemperaturaMotore,22/01/2019,08:19:48,157.8
22/01/2019 20:20:48,A,TemperaturaMotore,22/01/2019,08:20:48,157.9
22/01/2019 20:21:48,A,TemperaturaMotore,22/01/2019,08:21:48,158
22/01/2019 20:22:48,A,TemperaturaMotore,22/01/2019,08:22:48,158.1
22/01/2019 20:23:48,A,TemperaturaMotore,22/01/2019,08:23:48,158.2
22/01/2019 20:24:48,A,TemperaturaMotore,22/01/2019,08:24:48,158.1
22/01/2019 20:25:48,A,TemperaturaMotore,22/01/2019,08:25:48,157.9
22/01/2019 20:26:48,A,TemperaturaMotore,22/01/2019,08:26:48,157.7
22/01/2019 20:27:48,A,TemperaturaMotore,22/01/2019,08:27:48,158.1
22/01/2019 20:28:48,A,TemperaturaMotore,22/01/2019,08:28:48,158.1
22/01/2019 20:29:48,A,TemperaturaMotore,22/01/2019,08:29:48,158.3
22/01/2019 20:30:48,A,TemperaturaMotore,22/01/2019,08:30:48,158.2
22/01/2019 20:31:48,A,TemperaturaMotore,22/01/2019,08:31:48,157.9
22/01/2019 20:32:48,A,TemperaturaMotore,22/01/2019,08:32:48,157.7
22/01/2019 20:33:48,A,TemperaturaMotore,22/01/2019,08:33:48,158
22/01/2019 20:34:48,A,TemperaturaMotore,22/01/2019,08:34:48,157.9
22/01/2019 20:35:48,A,TemperaturaMotore,22/01/2019,08:35:48,158.3
22/01/2019 20:36:48,A,TemperaturaMotore,22/01/2019,08:36:48,158.5
22/01/2019 20:37:48,A,TemperaturaMotore,22/01/2019,08:37:48,158.2
22/01/2019 20:38:48,A,TemperaturaMotore,22/01/2019,08:38:48,158.1
22/01/2019 20:39:48,A,TemperaturaMotore,22/01/2019,08:39:48,157.9
22/01/2019 20:40:48,A,TemperaturaMotore,22/01/2019,08:40:48,157.7
22/01/2019 20:41:48,A,TemperaturaMotore,22/01/2019,08:41:48,157.8
22/01/2019 20:42:48,A,TemperaturaMotore,22/01/2019,08:42:48,158.1
22/01/2019 20:43:48,A,TemperaturaMotore,22/01/2019,08:43:48,158.2
22/01/2019 20:44:48,A,TemperaturaMotore,22/01/2019,08:44:48,157.9
22/01/2019 20:45:48,A,TemperaturaMotore,22/01/2019,08:45:48,157.9
22/01/2019 20:46:48,A,TemperaturaMotore,22/01/2019,08:46:48,157.7
22/01/2019 20:47:48,A,TemperaturaMotore,22/01/2019,08:47:48,157.9
22/01/2019 20:48:48,A,TemperaturaMotore,22/01/2019,08:48:48,158.3
22/01/2019 20:49:48,A,TemperaturaMotore,22/01/2019,08:49:48,158.5
22/01/2019 20:50:48,A,TemperaturaMotore,22/01/2019,08:50:48,158.3
22/01/2019 20:51:48,A,TemperaturaMotore,22/01/2019,08:51:48,158.1
22/01/2019 20:52:48,A,TemperaturaMotore,22/01/2019,08:52:48,157.9
22/01/2019 20:53:48,A,TemperaturaMotore,22/01/2019,08:53:48,157.7
22/01/2019 20:54:48,A,TemperaturaMotore,22/01/2019,08:54:48,157.8
22/01/2019 20:55:48,A,TemperaturaMotore,22/01/2019,08:55:48,158
22/01/2019 20:56:48,A,TemperaturaMotore,22/01/2019,08:56:48,158.5
22/01/2019 20:57:48,A,TemperaturaMotore,22/01/2019,08:57:48,158.5
22/01/2019 20:58:48,A,TemperaturaMotore,22/01/2019,08:58:48,158.1
22/01/2019 20:59:48,A,TemperaturaMotore,22/01/2019,08:59:48,158
22/01/2019 21:00:48,A,TemperaturaMotore,22/01/2019,09:00:48,157.7
22/01/2019 21:01:48,A,TemperaturaMotore,22/01/2019,09:01:48,157.9
22/01/2019 21:02:48,A,TemperaturaMotore,22/01/2019,09:02:48,158.3
22/01/2019 21:03:48,A,TemperaturaMotore,22/01/2019,09:03:48,158.4
22/01/2019 21:04:48,A,TemperaturaMotore,22/01/2019,09:04:48,158.5
22/01/2019 21:05:48,A,TemperaturaMotore,22/01/2019,09:05:48,158.4
22/01/2019 21:06:48,A,TemperaturaMotore,22/01/2019,09:06:48,158.1
22/01/2019 21:07:48,A,TemperaturaMotore,22/01/2019,09:07:48,157.8
22/01/2019 21:08:48,A,TemperaturaMotore,22/01/2019,09:08:48,157.6
22/01/2019 21:09:48,A,TemperaturaMotore,22/01/2019,09:09:48,157.8
22/01/2019 21:10:48,A,TemperaturaMotore,22/01/2019,09:10:48,158.2
22/01/2019 21:11:48,A,TemperaturaMotore,22/01/2019,09:11:48,158.5
22/01/2019 21:12:48,A,TemperaturaMotore,22/01/2019,09:12:48,158.1
22/01/2019 21:13:48,A,TemperaturaMotore,22/01/2019,09:13:48,157.9
22/01/2019 21:14:48,A,TemperaturaMotore,22/01/2019,09:14:48,157.7
22/01/2019 21:15:48,A,TemperaturaMotore,22/01/2019,09:15:48,157.8
22/01/2019 21:16:48,A,TemperaturaMotore,22/01/2019,09:16:48,158
22/01/2019 21:17:48,A,TemperaturaMotore,22/01/2019,09:17:48,158.4
